"","GAME_ID","League","Day/Night","PlayingSurface","Weather","WindSpeed","WindDirection","Temperature"
"2158","2013/09/10/pitmlb-texmlb-1","AL","N","G","Partly Cloudy",8,"In From LF",89
"2159","2013/09/10/wasmlb-nynmlb-1","NL","N","G","Cloudy",11,"Out To LF",84
"2160","2013/09/10/sdnmlb-phimlb-1","NL","N","G","Partly Cloudy",10,"Out To CF",86
"2161","2013/09/10/anamlb-tormlb-1","AL","N","T","Clear",10,"L To R",72
"2162","2013/09/10/atlmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",76
"2163","2013/09/10/milmlb-slnmlb-1","NL","N","G","Partly Cloudy",7,"Out To LF",94
"2164","2013/09/10/arimlb-lanmlb-1","NL","N","G","Clear",6,"Out To CF",68
"2165","2013/09/10/houmlb-seamlb-1","AL","N","G","Clear",2,"Out To RF",73
"2166","2013/09/11/bosmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"2167","2013/09/11/chnmlb-cinmlb-1","NL","D","G","Overcast",6,"R To L",84
"2168","2013/09/11/colmlb-sfnmlb-1","NL","D","G","Overcast",7,"In From CF",68
"2169","2013/09/11/detmlb-chamlb-1","AL","N","G","Cloudy",3,"In From CF",75
"2170","2013/09/11/kcamlb-clemlb-1","AL","D","G","Cloudy",8,"Out To CF",87
"2171","2013/09/11/nyamlb-balmlb-1","AL","N","G","Clear",5,"Out To CF",89
"2172","2013/09/11/oakmlb-minmlb-1","AL","N","G","Partly Cloudy",14,"R To L",83
"2173","2013/09/11/pitmlb-texmlb-1","AL","D","G","Sunny",3,"In From RF",87
"2174","2013/09/11/wasmlb-nynmlb-1","NL","N","G","Partly Cloudy",12,"Out To LF",84
"2175","2013/09/11/sdnmlb-phimlb-1","NL","N","G","Partly Cloudy",12,"Out To CF",91
"2176","2013/09/11/anamlb-tormlb-1","AL","N","T","Roof Closed",0,"None",68
"2177","2013/09/11/atlmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",76
"2178","2013/09/11/milmlb-slnmlb-1","NL","N","G","Clear",5,"R To L",91
"2179","2013/09/11/arimlb-lanmlb-1","NL","N","G","Clear",4,"Out To CF",70
"2180","2013/09/11/houmlb-seamlb-1","AL","N","G","Clear",0,"None",80
"2181","2013/09/12/bosmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"2182","2013/09/12/chnmlb-pitmlb-1","NL","N","G","Cloudy",7,"Out To LF",72
"2183","2013/09/12/clemlb-chamlb-1","AL","N","G","Partly Cloudy",14,"L To R",65
"2184","2013/09/12/nyamlb-balmlb-1","AL","N","G","Cloudy",1,"L To R",72
"2185","2013/09/12/oakmlb-minmlb-1","AL","D","G","Partly Cloudy",17,"L To R",70
"2186","2013/09/12/wasmlb-nynmlb-1","NL","D","G","Cloudy",10,"Out To LF",84
"2187","2013/09/12/atlmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",75
"2188","2013/09/12/sdnmlb-phimlb-1","NL","N","G","Cloudy",8,"In From LF",74
"2189","2013/09/12/anamlb-tormlb-1","AL","N","T","Partly Cloudy",9,"In From CF",70
"2190","2013/09/12/milmlb-slnmlb-1","NL","N","G","Clear",14,"Out To RF",81
"2191","2013/09/12/sfnmlb-lanmlb-1","NL","N","G","Clear",7,"L To R",74
"2192","2013/09/13/anamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"2193","2013/09/13/chnmlb-pitmlb-1","NL","N","G","Cloudy",13,"Out To CF",59
"2194","2013/09/13/clemlb-chamlb-1","AL","D","G","Partly Cloudy",19,"Out To RF",57
"2195","2013/09/13/colmlb-arimlb-1","NL","N","G","Clear",7,"R To L",97
"2196","2013/09/13/kcamlb-detmlb-1","AL","N","G","Clear",17,"Out To RF",57
"2197","2013/09/13/miamlb-nynmlb-1","NL","N","G","Partly Cloudy",17,"In From LF",70
"2198","2013/09/13/nyamlb-bosmlb-1","AL","N","G","Cloudy",8,"In From LF",67
"2199","2013/09/13/oakmlb-texmlb-1","AL","N","G","Clear",5,"In From LF",92
"2200","2013/09/13/phimlb-wasmlb-1","NL","N","G","Cloudy",6,"In From CF",71
"2201","2013/09/13/sdnmlb-atlmlb-1","NL","N","G","Partly Cloudy",13,"L To R",78
"2202","2013/09/13/tbamlb-minmlb-1","AL","N","G","Clear",8,"In From RF",67
"2203","2013/09/13/balmlb-tormlb-1","AL","N","T","Roof Closed",0,"None",68
"2204","2013/09/13/cinmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",70
"2205","2013/09/13/seamlb-slnmlb-1","NL","N","G","Clear",9,"Out To RF",70
"2206","2013/09/13/sfnmlb-lanmlb-1","NL","N","G","Clear",3,"Out To RF",76
"2207","2013/09/14/anamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"2208","2013/09/14/chnmlb-pitmlb-1","NL","N","G","Clear",2,"In From RF",64
"2209","2013/09/14/cinmlb-milmlb-1","NL","D","G","Partly Cloudy",6,"L To R",63
"2210","2013/09/14/clemlb-chamlb-1","AL","N","G","Partly Cloudy",8,"R To L",69
"2211","2013/09/14/colmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",78
"2212","2013/09/14/kcamlb-detmlb-1","AL","N","G","Clear",6,"In From RF",65
"2213","2013/09/14/miamlb-nynmlb-1","NL","N","G","Partly Cloudy",9,"L To R",68
"2214","2013/09/14/nyamlb-bosmlb-1","AL","D","G","Partly Cloudy",7,"L To R",67
"2215","2013/09/14/oakmlb-texmlb-1","AL","D","G","Sunny",9,"Out To RF",83
"2216","2013/09/14/phimlb-wasmlb-1","NL","N","G","Clear",12,"In From CF",66
"2217","2013/09/14/sdnmlb-atlmlb-1","NL","N","G","Clear",7,"In From CF",77
"2218","2013/09/14/seamlb-slnmlb-1","NL","N","G","Clear",3,"R To L",73
"2219","2013/09/14/sfnmlb-lanmlb-1","NL","N","G","Clear",7,"Out To CF",80
"2220","2013/09/14/tbamlb-minmlb-1","AL","N","G","Rain",11,"R To L",70
"2221","2013/09/14/balmlb-tormlb-1","AL","D","T","Sunny",9,"Out To CF",59
"2222","2013/09/15/anamlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"2223","2013/09/15/chnmlb-pitmlb-1","NL","D","G","Partly Cloudy",4,"L To R",68
"2224","2013/09/15/clemlb-chamlb-1","AL","D","G","Rain",2,"In From CF",58
"2225","2013/09/15/colmlb-arimlb-1","NL","D","G","Roof Closed",0,"None",75
"2226","2013/09/15/kcamlb-detmlb-1","AL","D","G","Cloudy",7,"R To L",64
"2227","2013/09/15/miamlb-nynmlb-1","NL","D","G","Partly Cloudy",5,"Out To RF",69
"2228","2013/09/15/nyamlb-bosmlb-1","AL","N","G","Cloudy",6,"In From LF",69
"2229","2013/09/15/oakmlb-texmlb-1","AL","D","G","Partly Cloudy",2,"In From RF",92
"2230","2013/09/15/phimlb-wasmlb-1","NL","D","G","Cloudy",4,"R To L",72
"2231","2013/09/15/sdnmlb-atlmlb-1","NL","D","G","Partly Cloudy",6,"R To L",77
"2232","2013/09/15/sfnmlb-lanmlb-1","NL","D","G","Sunny",7,"L To R",87
"2233","2013/09/15/tbamlb-minmlb-1","AL","D","G","Overcast",12,"L To R",62
"2234","2013/09/15/balmlb-tormlb-1","AL","D","T","Roof Closed",0,"None",69
"2235","2013/09/15/cinmlb-milmlb-1","NL","D","G","Roof Closed",0,"None",67
"2236","2013/09/15/seamlb-slnmlb-1","NL","D","G","Partly Cloudy",8,"Out To CF",77
"2237","2013/09/16/anamlb-oakmlb-1","AL","N","G","Clear",12,"Out To RF",58
"2238","2013/09/17/atlmlb-wasmlb-1","NL","D","G","Sunny",5,"L To R",63
"2239","2013/09/16/cinmlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"2240","2013/09/16/clemlb-kcamlb-1","AL","N","G","Overcast",7,"In From RF",61
"2241","2013/09/16/lanmlb-arimlb-1","NL","N","G","Clear",5,"In From CF",101
"2242","2013/09/16/minmlb-chamlb-1","AL","N","G","Clear",15,"L To R",57
"2243","2013/09/16/sdnmlb-pitmlb-1","NL","N","G","Cloudy",7,"In From CF",66
"2244","2013/09/16/seamlb-detmlb-1","AL","N","G","Clear",7,"Out To RF",62
"2245","2013/09/16/slnmlb-colmlb-1","NL","N","G","Clear",3,"R To L",72
"2246","2013/09/16/texmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"2247","2013/09/16/miamlb-phimlb-1","NL","N","G","Cloudy",11,"In From LF",71
"2248","2013/09/16/chnmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",68
"2249","2013/09/17/anamlb-oakmlb-1","AL","N","G","Clear",9,"Out To RF",62
"2250","2013/09/17/atlmlb-wasmlb-2","NL","N","G","Clear",3,"In From RF",63
"2251","2013/09/17/balmlb-bosmlb-1","AL","N","G","Partly Cloudy",5,"In From RF",59
"2252","2013/09/17/cinmlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"2253","2013/09/17/clemlb-kcamlb-1","AL","N","G","Partly Cloudy",13,"R To L",71
"2254","2013/09/17/lanmlb-arimlb-1","NL","N","G","Partly Cloudy",5,"L To R",102
"2255","2013/09/17/minmlb-chamlb-1","AL","N","G","Cloudy",11,"In From LF",65
"2256","2013/09/17/sdnmlb-pitmlb-1","NL","N","G","Clear",5,"In From CF",67
"2257","2013/09/17/seamlb-detmlb-1","AL","N","G","Partly Cloudy",10,"In From LF",61
"2258","2013/09/17/sfnmlb-nynmlb-1","NL","N","G","Clear",5,"L To R",63
"2259","2013/09/17/slnmlb-colmlb-1","NL","N","G","Partly Cloudy",2,"Out To RF",81
"2260","2013/09/17/texmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"2261","2013/09/17/miamlb-phimlb-1","NL","N","G","Clear",7,"R To L",63
"2262","2013/09/17/nyamlb-tormlb-1","AL","N","T","Roof Closed",0,"None",68
"2263","2013/09/17/chnmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",68
"2264","2013/09/18/anamlb-oakmlb-1","AL","D","G","Sunny",8,"Out To RF",70
"2265","2013/09/18/atlmlb-wasmlb-1","NL","N","G","Partly Cloudy",2,"R To L",65
"2266","2013/09/18/balmlb-bosmlb-1","AL","N","G","Clear",9,"Out To RF",70
"2267","2013/09/18/cinmlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"2268","2013/09/18/clemlb-kcamlb-1","AL","N","G","Clear",15,"R To L",85
"2269","2013/09/18/lanmlb-arimlb-1","NL","N","G","Clear",4,"Out To LF",98
"2270","2013/09/18/minmlb-chamlb-1","AL","D","G","Partly Cloudy",9,"In From RF",80
"2271","2013/09/18/sdnmlb-pitmlb-1","NL","N","G","Partly Cloudy",7,"Out To CF",71
"2272","2013/09/18/seamlb-detmlb-1","AL","N","G","Partly Cloudy",10,"In From CF",71
"2273","2013/09/18/sfnmlb-nynmlb-1","NL","N","G","Clear",11,"Out To LF",64
"2274","2013/09/18/slnmlb-colmlb-1","NL","N","G","Overcast",8,"Out To RF",68
"2275","2013/09/18/texmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"2276","2013/09/18/miamlb-phimlb-1","NL","N","G","Partly Cloudy",5,"L To R",70
"2277","2013/09/18/nyamlb-tormlb-1","AL","N","T","Partly Cloudy",9,"In From RF",61
"2278","2013/09/18/chnmlb-milmlb-1","NL","N","G","Clear",13,"In From RF",74
"2279","2013/09/19/balmlb-bosmlb-1","AL","N","G","Clear",2,"In From CF",69
"2280","2013/09/19/houmlb-clemlb-1","AL","N","G","Partly Cloudy",10,"Out To CF",74
"2281","2013/09/19/lanmlb-arimlb-1","NL","D","G","Roof Closed",0,"None",74
"2282","2013/09/19/miamlb-wasmlb-1","NL","N","G","Partly Cloudy",3,"Out To LF",73
"2283","2013/09/19/minmlb-oakmlb-1","AL","N","G","Clear",9,"Out To RF",72
"2284","2013/09/19/sdnmlb-pitmlb-1","NL","D","G","Partly Cloudy",4,"R To L",71
"2285","2013/09/19/seamlb-detmlb-1","AL","D","G","Cloudy",11,"In From RF",77
"2286","2013/09/19/sfnmlb-nynmlb-1","NL","D","G","Sunny",6,"Out To RF",75
"2287","2013/09/19/slnmlb-colmlb-1","NL","D","G","Partly Cloudy",9,"In From LF",59
"2288","2013/09/19/texmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"2289","2013/09/19/chnmlb-milmlb-1","NL","D","G","Partly Cloudy",7,"In From RF",78
"2290","2013/09/19/nyamlb-tormlb-1","AL","N","T","Partly Cloudy",6,"Out To CF",68
"2291","2013/09/20/arimlb-colmlb-1","NL","N","G","Clear",3,"In From RF",70
"2292","2013/09/20/atlmlb-chnmlb-1","NL","D","G","Cloudy",6,"Out To CF",76
"2293","2013/09/20/balmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"2294","2013/09/20/chamlb-detmlb-1","AL","N","G","Overcast",10,"Out To LF",71
"2295","2013/09/20/cinmlb-pitmlb-1","NL","N","G","Partly Cloudy",9,"Out To CF",77
"2296","2013/09/20/houmlb-clemlb-1","AL","N","G","Partly Cloudy",11,"Out To CF",82
"2297","2013/09/20/lanmlb-sdnmlb-1","NL","N","G","Overcast",8,"L To R",64
"2298","2013/09/20/miamlb-wasmlb-1","NL","N","G","Partly Cloudy",4,"Out To RF",73
"2299","2013/09/20/minmlb-oakmlb-1","AL","N","G","Overcast",12,"Out To RF",60
"2300","2013/09/20/seamlb-anamlb-1","AL","N","G","Overcast",5,"Out To RF",68
"2301","2013/09/20/sfnmlb-nyamlb-1","AL","N","G","Clear",13,"R To L",69
"2302","2013/09/20/texmlb-kcamlb-1","AL","N","G","Partly Cloudy",7,"L To R",67
"2303","2013/09/20/tormlb-bosmlb-1","AL","N","G","Clear",8,"In From LF",68
"2304","2013/09/20/nynmlb-phimlb-1","NL","N","G","Clear",7,"Out To CF",75
"2305","2013/09/20/slnmlb-milmlb-1","NL","N","G","Cloudy",11,"Out To CF",66
"2306","2013/09/21/arimlb-colmlb-1","NL","N","G","Partly Cloudy",3,"R To L",77
"2307","2013/09/21/atlmlb-chnmlb-1","NL","D","G","Partly Cloudy",11,"L To R",63
"2308","2013/09/21/balmlb-tbamlb-1","AL","D","T","Dome",-1,"",72
"2309","2013/09/21/chamlb-detmlb-1","AL","N","G","Clear",7,"Out To CF",66
"2310","2013/09/21/cinmlb-pitmlb-1","NL","N","G","Cloudy",6,"L To R",62
"2311","2013/09/21/houmlb-clemlb-1","AL","N","G","Partly Cloudy",10,"In From LF",65
"2312","2013/09/21/lanmlb-sdnmlb-1","NL","N","G","Partly Cloudy",12,"L To R",71
"2313","2013/09/22/miamlb-wasmlb-2","NL","N","G","Overcast",8,"In From CF",69
"2314","2013/09/21/minmlb-oakmlb-1","AL","D","G","Overcast",10,"Out To RF",64
"2315","2013/09/21/seamlb-anamlb-1","AL","N","G","Clear",8,"In From CF",72
"2316","2013/09/21/sfnmlb-nyamlb-1","AL","D","G","Cloudy",14,"In From RF",74
"2317","2013/09/21/slnmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",68
"2318","2013/09/21/texmlb-kcamlb-1","AL","N","G","Clear",4,"R To L",73
"2319","2013/09/21/tormlb-bosmlb-1","AL","N","G","Partly Cloudy",18,"Out To LF",71
"2320","2013/09/21/nynmlb-phimlb-1","NL","N","G","Cloudy",13,"Out To CF",77
"2321","2013/09/22/arimlb-colmlb-1","NL","D","G","Cloudy",9,"Out To RF",75
"2322","2013/09/22/atlmlb-chnmlb-1","NL","D","G","Partly Cloudy",15,"In From CF",63
"2323","2013/09/22/balmlb-tbamlb-1","AL","D","T","Dome",-1,"",72
"2324","2013/09/22/chamlb-detmlb-1","AL","D","G","Sunny",9,"L To R",59
"2325","2013/09/22/cinmlb-pitmlb-1","NL","D","G","Partly Cloudy",11,"Out To CF",61
"2326","2013/09/22/houmlb-clemlb-1","AL","D","G","Cloudy",10,"In From LF",59
"2327","2013/09/22/lanmlb-sdnmlb-1","NL","D","G","Sunny",7,"Varies",72
"2328","2013/09/22/miamlb-wasmlb-1","NL","D","G","Cloudy",10,"In From CF",68
"2329","2013/09/22/minmlb-oakmlb-1","AL","D","G","Cloudy",10,"Out To RF",63
"2330","2013/09/22/seamlb-anamlb-1","AL","D","G","Partly Cloudy",3,"Out To CF",75
"2331","2013/09/22/sfnmlb-nyamlb-1","AL","D","G","Sunny",16,"Out To CF",68
"2332","2013/09/22/texmlb-kcamlb-1","AL","D","G","Sunny",9,"R To L",75
"2333","2013/09/22/tormlb-bosmlb-1","AL","D","G","Partly Cloudy",11,"Out To RF",68
"2334","2013/09/22/nynmlb-phimlb-1","NL","D","G","Partly Cloudy",14,"In From LF",71
"2335","2013/09/22/slnmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",67
"2336","2013/09/23/arimlb-sdnmlb-1","NL","N","G","Clear",5,"Varies",70
"2337","2013/09/23/balmlb-tbamlb-1","AL","D","T","Dome",-1,"",72
"2338","2013/09/23/detmlb-minmlb-1","AL","N","G","Partly Cloudy",15,"L To R",72
"2339","2013/09/23/houmlb-texmlb-1","AL","N","G","Clear",9,"In From RF",83
"2340","2013/09/23/milmlb-atlmlb-1","NL","N","G","Partly Cloudy",9,"R To L",75
"2341","2013/09/23/nynmlb-cinmlb-1","NL","N","G","Clear",8,"Varies",69
"2342","2013/09/23/oakmlb-anamlb-1","AL","N","G","Clear",5,"Out To RF",80
"2343","2013/09/23/pitmlb-chnmlb-1","NL","N","G","Clear",12,"In From RF",63
"2344","2013/09/23/phimlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"2345","2013/09/23/wasmlb-slnmlb-1","NL","N","G","Clear",8,"R To L",73
"2346","2013/09/23/kcamlb-seamlb-1","AL","N","G","Roof Closed",0,"None",60
"2347","2013/09/24/arimlb-sdnmlb-1","NL","N","G","Partly Cloudy",9,"L To R",69
"2348","2013/09/24/bosmlb-colmlb-1","NL","N","G","Clear",4,"In From RF",70
"2349","2013/09/24/chamlb-clemlb-1","AL","N","G","Clear",12,"In From CF",62
"2350","2013/09/24/detmlb-minmlb-1","AL","N","G","Clear",9,"In From CF",72
"2351","2013/09/24/houmlb-texmlb-1","AL","N","G","Clear",2,"Out To RF",89
"2352","2013/09/24/lanmlb-sfnmlb-1","NL","N","G","Partly Cloudy",25,"Out To CF",61
"2353","2013/09/24/milmlb-atlmlb-1","NL","N","G","Cloudy",6,"L To R",68
"2354","2013/09/24/nynmlb-cinmlb-1","NL","N","G","Partly Cloudy",6,"In From CF",74
"2355","2013/09/24/oakmlb-anamlb-1","AL","N","G","Clear",5,"Out To RF",78
"2356","2013/09/24/pitmlb-chnmlb-1","NL","N","G","Partly Cloudy",14,"In From RF",63
"2357","2013/09/24/tbamlb-nyamlb-1","AL","N","G","Clear",9,"Out To CF",69
"2358","2013/09/24/tormlb-balmlb-1","AL","N","G","Clear",2,"Out To CF",72
"2359","2013/09/24/phimlb-miamlb-1","NL","N","G","Roof Closed",0,"None",78
"2360","2013/09/24/wasmlb-slnmlb-1","NL","N","G","Partly Cloudy",8,"R To L",77
"2361","2013/09/24/kcamlb-seamlb-1","AL","N","G","Cloudy",1,"R To L",58
"2362","2013/09/25/arimlb-sdnmlb-1","NL","N","G","Overcast",5,"Varies",65
"2363","2013/09/25/bosmlb-colmlb-1","NL","N","G","Clear",6,"Out To CF",79
"2364","2013/09/25/chamlb-clemlb-1","AL","N","G","Partly Cloudy",13,"In From RF",66
"2365","2013/09/25/detmlb-minmlb-1","AL","N","G","Clear",16,"In From RF",70
"2366","2013/09/25/houmlb-texmlb-1","AL","N","G","Clear",7,"In From RF",89
"2367","2013/09/25/lanmlb-sfnmlb-1","NL","N","G","Clear",27,"Out To RF",58
"2368","2013/09/25/milmlb-atlmlb-1","NL","N","G","Overcast",8,"In From CF",64
"2369","2013/09/25/nynmlb-cinmlb-1","NL","D","G","Partly Cloudy",5,"L To R",73
"2370","2013/09/25/oakmlb-anamlb-1","AL","D","G","Sunny",7,"Out To CF",75
"2371","2013/09/25/pitmlb-chnmlb-1","NL","D","G","Sunny",10,"In From RF",65
"2372","2013/09/25/tbamlb-nyamlb-1","AL","N","G","Partly Cloudy",7,"L To R",70
"2373","2013/09/25/tormlb-balmlb-1","AL","N","G","Partly Cloudy",6,"Out To LF",71
"2374","2013/09/25/wasmlb-slnmlb-1","NL","D","G","Partly Cloudy",4,"Varies",77
"2375","2013/09/25/kcamlb-seamlb-1","AL","N","G","Partly Cloudy",2,"R To L",59
"2376","2013/09/25/phimlb-miamlb-1","NL","N","G","Roof Closed",0,"None",79
"2377","2013/09/26/anamlb-texmlb-1","AL","N","G","Clear",12,"In From RF",89
"2378","2013/09/26/arimlb-sdnmlb-1","NL","D","G","Partly Cloudy",10,"L To R",71
"2379","2013/09/26/clemlb-minmlb-1","AL","N","G","Clear",11,"In From RF",79
"2380","2013/09/26/kcamlb-chamlb-1","AL","N","G","Clear",9,"In From LF",65
"2381","2013/09/26/lanmlb-sfnmlb-1","NL","N","G","Clear",11,"Out To CF",65
"2382","2013/09/26/milmlb-nynmlb-1","NL","N","G","Cloudy",7,"Out To LF",64
"2383","2013/09/26/phimlb-atlmlb-1","NL","N","G","Partly Cloudy",1,"R To L",71
"2384","2013/09/26/tbamlb-nyamlb-1","AL","N","G","Partly Cloudy",6,"R To L",66
"2385","2013/09/26/tormlb-balmlb-1","AL","N","G","Clear",6,"R To L",73
"2386","2013/09/27/anamlb-texmlb-1","AL","N","G","Partly Cloudy",18,"In From RF",86
"2387","2013/09/27/bosmlb-balmlb-1","AL","N","G","Partly Cloudy",3,"L To R",70
"2388","2013/09/27/clemlb-minmlb-1","AL","N","G","Overcast",12,"R To L",82
"2389","2013/09/27/kcamlb-chamlb-1","AL","N","G","Clear",14,"In From LF",70
"2390","2013/09/27/milmlb-nynmlb-1","NL","N","G","Cloudy",7,"In From RF",63
"2391","2013/09/27/nyamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"2392","2013/09/27/phimlb-atlmlb-1","NL","N","G","Clear",7,"R To L",71
"2393","2013/09/27/pitmlb-cinmlb-1","NL","N","G","Clear",8,"Varies",79
"2394","2013/09/27/sdnmlb-sfnmlb-1","NL","N","G","Clear",0,"Out To RF",68
"2395","2013/09/27/wasmlb-arimlb-1","NL","N","G","Clear",6,"In From CF",84
"2396","2013/09/27/tbamlb-tormlb-1","AL","N","T","Roof Closed",0,"None",68
"2397","2013/09/27/detmlb-miamlb-1","NL","N","G","Partly Cloudy",14,"In From LF",84
"2398","2013/09/27/chnmlb-slnmlb-1","NL","N","G","Clear",10,"R To L",82
"2399","2013/09/27/colmlb-lanmlb-1","NL","N","G","Clear",3,"Out To CF",74
"2400","2013/09/27/oakmlb-seamlb-1","AL","N","G","Roof Closed",0,"None",59
"2401","2013/09/28/anamlb-texmlb-1","AL","D","G","Overcast",15,"In From RF",79
"2402","2013/09/28/bosmlb-balmlb-1","AL","N","G","Partly Cloudy",4,"R To L",70
"2403","2013/09/28/chnmlb-slnmlb-1","NL","D","G","Partly Cloudy",15,"R To L",82
"2404","2013/09/28/clemlb-minmlb-1","AL","D","G","Rain",13,"R To L",55
"2405","2013/09/28/colmlb-lanmlb-1","NL","N","G","Clear",6,"Out To CF",79
"2406","2013/09/28/kcamlb-chamlb-1","AL","N","G","Partly Cloudy",22,"In From RF",78
"2407","2013/09/28/milmlb-nynmlb-1","NL","D","G","Partly Cloudy",12,"In From RF",72
"2408","2013/09/28/nyamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"2409","2013/09/28/oakmlb-seamlb-1","AL","D","G","Roof Closed",0,"None",60
"2410","2013/09/28/phimlb-atlmlb-1","NL","N","G","Partly Cloudy",11,"In From CF",70
"2411","2013/09/28/pitmlb-cinmlb-1","NL","D","G","Sunny",0,"None",77
"2412","2013/09/28/sdnmlb-sfnmlb-1","NL","D","G","Partly Cloudy",3,"Out To CF",67
"2413","2013/09/28/wasmlb-arimlb-1","NL","N","G","Clear",3,"Out To LF",85
"2414","2013/09/28/tbamlb-tormlb-1","AL","D","T","Partly Cloudy",12,"In From RF",64
"2415","2013/09/28/detmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",78
"2416","2013/09/29/anamlb-texmlb-1","AL","D","G","Sunny",16,"Out To RF",78
"2417","2013/09/29/bosmlb-balmlb-1","AL","D","G","Partly Cloudy",2,"R To L",71
"2418","2013/09/29/clemlb-minmlb-1","AL","D","G","Sunny",9,"R To L",68
"2419","2013/09/29/colmlb-lanmlb-1","NL","D","G","Sunny",5,"Out To CF",85
"2420","2013/09/29/kcamlb-chamlb-1","AL","D","G","Partly Cloudy",9,"Out To CF",68
"2421","2013/09/29/milmlb-nynmlb-1","NL","D","G","Partly Cloudy",11,"In From RF",69
"2422","2013/09/29/nyamlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"2423","2013/09/29/phimlb-atlmlb-1","NL","D","G","Partly Cloudy",4,"R To L",73
"2424","2013/09/29/pitmlb-cinmlb-1","NL","D","G","Overcast",5,"Out To CF",71
"2425","2013/09/29/sdnmlb-sfnmlb-1","NL","D","G","Cloudy",9,"Out To RF",67
"2426","2013/09/29/wasmlb-arimlb-1","NL","D","G","Roof Closed",0,"None",74
"2427","2013/09/29/tbamlb-tormlb-1","AL","D","T","Sunny",5,"R To L",66
"2428","2013/09/29/detmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",75
"2429","2013/09/29/chnmlb-slnmlb-1","NL","D","G","Sunny",8,"In From CF",70
"2430","2013/09/29/oakmlb-seamlb-1","AL","D","G","Roof Closed",0,"None",56
"2431","2014/03/22/lanmlb-arimlb-1","NL","N","G","Overcast",5,"Varies",75
"2432","2014/03/23/lanmlb-arimlb-1","NL","D","G","Partly Cloudy",5,"Varies",79
"2433","2014/03/31/atlmlb-milmlb-1","NL","D","G","Roof Closed",0,"None",67
"2434","2014/03/31/bosmlb-balmlb-1","AL","D","G","Sunny",19,"R To L",60
"2435","2014/03/31/chnmlb-pitmlb-1","NL","D","G","Sunny",2,"Out To CF",54
"2436","2014/03/31/clemlb-oakmlb-1","AL","N","G","Cloudy",12,"Out To RF",49
"2437","2014/03/31/colmlb-miamlb-1","NL","N","G","Overcast",11,"In From CF",74
"2438","2014/03/31/kcamlb-detmlb-1","AL","D","G","Sunny",4,"In From CF",52
"2439","2014/03/30/lanmlb-sdnmlb-1","NL","N","G","Clear",11,"L To R",67
"2440","2014/03/31/minmlb-chamlb-1","AL","D","G","Partly Cloudy",22,"R To L",65
"2441","2014/03/31/phimlb-texmlb-1","AL","D","G","Partly Cloudy",18,"R To L",74
"2442","2014/03/31/seamlb-anamlb-1","AL","N","G","Partly Cloudy",9,"Out To CF",60
"2443","2014/03/31/sfnmlb-arimlb-1","NL","N","G","Clear",13,"L To R",80
"2444","2014/03/31/slnmlb-cinmlb-1","NL","D","G","Partly Cloudy",9,"In From CF",64
"2445","2014/03/31/tormlb-tbamlb-1","AL","D","T","Dome",-1,"",72
"2446","2014/03/31/wasmlb-nynmlb-1","NL","D","G","Partly Cloudy",16,"In From LF",44
"2447","2014/04/01/atlmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",65
"2448","2014/04/02/clemlb-oakmlb-2","AL","N","G","Partly Cloudy",8,"Out To RF",56
"2449","2014/04/01/colmlb-miamlb-1","NL","N","G","Partly Cloudy",12,"In From LF",74
"2450","2014/04/01/lanmlb-sdnmlb-1","NL","D","G","Partly Cloudy",10,"L To R",62
"2451","2014/04/01/nyamlb-houmlb-1","AL","N","G","Cloudy",15,"Out To LF",78
"2452","2014/04/01/phimlb-texmlb-1","AL","N","G","Cloudy",14,"R To L",79
